DisplayName,Description,Minimum,Maximum,SortID,DisplayType,Increment,DisplayFormat,InternalType,EditFlags
Do you remove it from the NT version output?,Parameters marked with ○ are excluded in the NT version package.,0,1,0,u8,1,%d,BOOL_CIRCLECROSS_TYPE,None
Reserve for package output 1,Reserve for package output 1,,,1000000,dummy8,,%d,dummy8,None
Reserve for package output 2,Reserve for package output 2,,,1000001,dummy8,,%d,dummy8,None
Simple match area ID,Simple match area ID,0,99999999,1000,s32,1,%d,s32,Wrap
Multiplayer start limit event flag ID,Multiplayer start limit event flag ID,0,-294967297,1040,u32,1,%u,u32,Wrap
Other distances that cannot be invaded by spirits,Other distances that cannot be invaded by spirits. The intrusion position is searched for the intrusion points within the "other ghost invasion impossible distance" to the "other ghost invasion range upper limit" from the host position.,0,1000,2000,f32,0.1,%f,f32,Wrap
PC position save limit event flag ID,PC position save restriction event flag ID (flag ON: PC position save valid flag OFF: PC position save invalid 0: PC position save always valid),0,-294967297,1200,u32,1,%u,u32,Wrap
Boss area ID,Areas with the same ID are treated as the same boss area.,0,-294967297,1030,u32,1,%u,u32,Wrap
NPC White Spirit Summon Ritual Summon NPC Entity ID Free Frame ID,NPC White Spirit Summon Ritual Summon The beginning of the free frame ID used as the NPC's entity ID,-1,999,3000,s16,1,%d,s16,Wrap
Is it a map guardian area?,Whether to increase or decrease the frame of the map protection area,0,1,1130,u8,1,%d,ON_OFF,Wrap
Is it the old man sign area of yellow robe?,Is it the old man sign area of yellow robe?,0,1,1140,u8,1,%d,ON_OFF,Wrap
Flag state to limit,Flag state that limits "multiplayer start restriction event flag ID",0,1,1041,u8,1,%d,ON_OFF,Wrap
Flag state to limit,Flag state that limits "intrusion restriction event flag ID1",0,1,1051,u8,1,%d,ON_OFF,Wrap
Flag state to limit,Flag state that limits "white sign restriction event flag ID1",0,1,1061,u8,1,%d,ON_OFF,Wrap
Flag state to limit,Flag state that limits "red sign limit event flag ID1",0,1,1071,u8,1,%d,ON_OFF,Wrap
