DisplayName,Description,Minimum,Maximum,SortID,DisplayType,Increment,DisplayFormat,InternalType,EditFlags
Sound radius [m],AI sound radius,0,65536,200,f32,0.1,%f,f32,Wrap
Extinction time [seconds],Time for AI sound to remain,0,9999,300,f32,0.1,%f,f32,Wrap
Is it affected by special effects?,Whether it is affected by the special effect "Sound Radius Magnification",0,1,400,u8,1,%d,ON_OFF,Wrap
kinds,AI sound type,0,255,100,u8,1,%d,AI_SOUND_RATE_TYPE,Wrap
Target: ● Hostile,Target: ● Hostile,0,1,500,u8,1,%d,AI_SOUND_BOOL,Wrap
Target: ○ Allies,Target: ○ Allies,0,1,600,u8,1,%d,AI_SOUND_BOOL,Wrap
Target: myself,Target: myself,0,1,700,u8,1,%d,AI_SOUND_BOOL,Wrap
You can't listen while targeting your PC,You can't listen while targeting your PC,0,1,745,u8,1,%d,AI_SOUND_BOOL,Wrap
Character behavior,Character behavior (former: sound type),0,5,800,u8,1,%d,AI_SOUND_RANK,Wrap
Time to forget the sound target (overwrite) [sec],Time to forget the sound target (overwrite) [sec],-1,999999,350,f32,0.1,%f,f32,Wrap
AI sound priority,AI sound priority,0,999999,750,s32,1,%d,s32,Wrap
Behavior ID,Behavior ID,-1,999999,900,s32,1,%d,s32,Wrap
AI sound level,How hard it is to hear,0,128,250,u8,1,%d,u8,Wrap
AI state to replan,AI state setting to run replanning when listening to AI sound,0,2,740,u8,1,%d,AI_SOUND_REPLANNING_STATE_TYPE,Wrap
pad,pad,,,901,dummy8,,,dummy8,None
