DisplayName,Description,Minimum,Maximum,SortID,DisplayType,Increment,DisplayFormat,InternalType,EditFlags
Action 0,Action 0 ratio,0,100,1,u8,1,%d,u8,Wrap
Action 1,Action 1 ratio,0,100,2,u8,1,%d,u8,Wrap
Action 2,Action 2 ratio,0,100,3,u8,1,%d,u8,Wrap
Action 3,Action 3 ratio,0,100,4,u8,1,%d,u8,Wrap
Action 4,Action 4 ratio,0,100,5,u8,1,%d,u8,Wrap
Action 5,Action 5 ratio,0,100,6,u8,1,%d,u8,Wrap
Action 6,Action 6 ratio,0,100,7,u8,1,%d,u8,Wrap
Action 7,Action 7 ratio,0,100,8,u8,1,%d,u8,Wrap
Action 8,Action 8 ratio,0,100,9,u8,1,%d,u8,Wrap
Action 9,Action 9 ratio,0,100,10,u8,1,%d,u8,Wrap
Action 10,Action 10 ratio,0,100,11,u8,1,%d,u8,Wrap
Action 11,Action 11 ratio,0,100,12,u8,1,%d,u8,Wrap
Action 12,Action 12 ratio,0,100,13,u8,1,%d,u8,Wrap
Action 13,Action 13 ratio,0,100,14,u8,1,%d,u8,Wrap
Action 14,Action 14 ratio,0,100,15,u8,1,%d,u8,Wrap
Action 15,Action 15 ratio,0,100,16,u8,1,%d,u8,Wrap
Action 16,Action 16 ratio,0,100,17,u8,1,%d,u8,Wrap
Action 17,Action 17 ratio,0,100,18,u8,1,%d,u8,Wrap
Action 18,Action 18 ratio,0,100,19,u8,1,%d,u8,Wrap
Action 19,Action 19 ratio,0,100,20,u8,1,%d,u8,Wrap
Action 20,Action 20 ratio,0,100,21,u8,1,%d,u8,Wrap
Action 21,Action 21 ratio,0,100,22,u8,1,%d,u8,Wrap
Action 22,Action 22 ratio,0,100,23,u8,1,%d,u8,Wrap
Action 23,Action 23 ratio,0,100,24,u8,1,%d,u8,Wrap
Action 24,Action 24 ratio,0,100,25,u8,1,%d,u8,Wrap
Action 25,Action 25 ratio,0,100,26,u8,1,%d,u8,Wrap
Action 26,Action 26 ratio,0,100,27,u8,1,%d,u8,Wrap
Action 27,Action 27 ratio,0,100,28,u8,1,%d,u8,Wrap
Action 28,Action 28 ratio,0,100,29,u8,1,%d,u8,Wrap
Action 29,Action 29 ratio,0,100,30,u8,1,%d,u8,Wrap
Action 30,Action 30 ratio,0,100,31,u8,1,%d,u8,Wrap
Action 31,Action 31 ratio,0,100,32,u8,1,%d,u8,Wrap
Action 32,Action 32 ratio,0,100,33,u8,1,%d,u8,Wrap
Action 33,Action 33 ratio,0,100,34,u8,1,%d,u8,Wrap
Action 34,Action 34 ratio,0,100,35,u8,1,%d,u8,Wrap
Action 35,Action 35 ratio,0,100,36,u8,1,%d,u8,Wrap
Action 36,Action 36 ratio,0,100,37,u8,1,%d,u8,Wrap
Action 37,Action 37 ratio,0,100,38,u8,1,%d,u8,Wrap
Action 38,Action 38 ratio,0,100,39,u8,1,%d,u8,Wrap
Action 39,Action 39 ratio,0,100,40,u8,1,%d,u8,Wrap
Action 40,Action 40 ratio,0,100,41,u8,1,%d,u8,Wrap
Action 41,Action 41 ratio,0,100,42,u8,1,%d,u8,Wrap
Action 42,Action 42 ratio,0,100,43,u8,1,%d,u8,Wrap
Action 43,Action 43 ratio,0,100,44,u8,1,%d,u8,Wrap
Action 44,Action 44 ratio,0,100,45,u8,1,%d,u8,Wrap
Action 45,Action 45 ratio,0,100,46,u8,1,%d,u8,Wrap
Action 46,Action 46 ratio,0,100,47,u8,1,%d,u8,Wrap
Action 47,Action 47 ratio,0,100,48,u8,1,%d,u8,Wrap
Action 48,Action 48 ratio,0,100,49,u8,1,%d,u8,Wrap
Action 49,Action 49 ratio,0,100,50,u8,1,%d,u8,Wrap
Action 50,Action 50 ratio,0,100,51,u8,1,%d,u8,Wrap
Action 51,Action 51 ratio,0,100,52,u8,1,%d,u8,Wrap
Action 52,Action 52 ratio,0,100,53,u8,1,%d,u8,Wrap
Action 53,Action 53 ratio,0,100,54,u8,1,%d,u8,Wrap
Action 54,Action 54 ratio,0,100,55,u8,1,%d,u8,Wrap
Action 55,Action 55 ratio,0,100,56,u8,1,%d,u8,Wrap
Action 56,Action 56 ratio,0,100,57,u8,1,%d,u8,Wrap
Action 57,Action 57 ratio,0,100,58,u8,1,%d,u8,Wrap
Action 58,Action 58 ratio,0,100,59,u8,1,%d,u8,Wrap
Action 59,Action 59 ratio,0,100,60,u8,1,%d,u8,Wrap
Action 60,Action 60 ratio,0,100,61,u8,1,%d,u8,Wrap
Action 61,Action 61 ratio,0,100,62,u8,1,%d,u8,Wrap
Action 62,Action 62 ratio,0,100,63,u8,1,%d,u8,Wrap
Action 63,Action 63 ratio,0,100,64,u8,1,%d,u8,Wrap
Action 64,Action 64 ratio,0,100,65,u8,1,%d,u8,Wrap
Action 65,Action 65 ratio,0,100,66,u8,1,%d,u8,Wrap
Action 66,Action 66 ratio,0,100,67,u8,1,%d,u8,Wrap
Action 67,Action 67 ratio,0,100,68,u8,1,%d,u8,Wrap
Action 68,Action 68 ratio,0,100,69,u8,1,%d,u8,Wrap
Action 69,Action 69 ratio,0,100,70,u8,1,%d,u8,Wrap
Action 70,Action 70 ratio,0,100,71,u8,1,%d,u8,Wrap
Action 71,Action 71 ratio,0,100,72,u8,1,%d,u8,Wrap
Action 72,Action 72 ratio,0,100,73,u8,1,%d,u8,Wrap
Action 73,Action 73 ratio,0,100,74,u8,1,%d,u8,Wrap
Action 74,Action 74 ratio,0,100,75,u8,1,%d,u8,Wrap
Action 75,Action 75 ratio,0,100,76,u8,1,%d,u8,Wrap
Action 76,Action 76 ratio,0,100,77,u8,1,%d,u8,Wrap
Action 77,Action 77 ratio,0,100,78,u8,1,%d,u8,Wrap
Action 78,Action 78 ratio,0,100,79,u8,1,%d,u8,Wrap
Action 79,Action 79 ratio,0,100,80,u8,1,%d,u8,Wrap
Action 80,Action 80 ratio,0,100,81,u8,1,%d,u8,Wrap
Action 81,Action 81 ratio,0,100,82,u8,1,%d,u8,Wrap
Action 82,Action 82 ratio,0,100,83,u8,1,%d,u8,Wrap
Action 83,Action 83 ratio,0,100,84,u8,1,%d,u8,Wrap
Action 84,Action 84 ratio,0,100,85,u8,1,%d,u8,Wrap
Action 85,Action 85 ratio,0,100,86,u8,1,%d,u8,Wrap
Action 86,Action 86 ratio,0,100,87,u8,1,%d,u8,Wrap
Action 87,Action 87 ratio,0,100,88,u8,1,%d,u8,Wrap
Action 88,Action 88 ratio,0,100,89,u8,1,%d,u8,Wrap
Action 89,Action 89 ratio,0,100,90,u8,1,%d,u8,Wrap
Action 90,Action 90 ratio,0,100,91,u8,1,%d,u8,Wrap
Action 91,Action 91 ratio,0,100,92,u8,1,%d,u8,Wrap
Action 92,Action 92 ratio,0,100,93,u8,1,%d,u8,Wrap
Action 93,Action 93 ratio,0,100,94,u8,1,%d,u8,Wrap
Action 94,Action 94 ratio,0,100,95,u8,1,%d,u8,Wrap
Action 95,Action 95 ratio,0,100,96,u8,1,%d,u8,Wrap
Action 96,Action 96 ratio,0,100,97,u8,1,%d,u8,Wrap
Action 97,Action 97 ratio,0,100,98,u8,1,%d,u8,Wrap
Action 98,Action 98 ratio,0,100,99,u8,1,%d,u8,Wrap
Action 99,Action 99 ratio,0,100,100,u8,1,%d,u8,Wrap
pad,pad,,,102,dummy8,,,dummy8,None
